564,80549,4.0,"","","",Easy A (2010)
565,21,3.0,"","","",Get Shorty (1995)
567,6333,2.5,"","","",X2: X-Men United (2003)
567,180985,1.0,"","",1525285320,The Greatest Showman (2017)
567,183897,3.5,"","","",Isle of Dogs (2018)
568,50,5.0,"","","","Usual Suspects, The (1995)"
570,1396,4.0,"","","",Sneakers (1992)
570,1674,3.5,"","","",Witness (1985)
571,1623,2.0,"","","",Wishmaster (1997)
571,1981,3.0,"","","",Friday the 13th Part VIII: Jason Takes Manhattan (1989)
571,2279,2.0,"","","",Urban Legend (1998)
578,79879,0.5,"","","",Piranha (Piranha 3D) (2010)
579,2396,5.0,"","","",Shakespeare in Love (1998)
579,2471,4.0,"","","",Crocodile Dundee II (1988)
580,1441,3.0,"","","",Benny & Joon (1993)
584,252,4.0,"","","",I.Q. (1994)
585,223,4.5,"","","",Clerks (1994)
586,72998,4.0,"","","",Avatar (2009)
587,765,3.0,"","","",Jack (1996)
588,21,3.0,"","","",Get Shorty (1995)
588,428,4.0,"","","","Bronx Tale, A (1993)"
590,2403,3.5,"","","",First Blood (Rambo: First Blood) (1982)
592,500,5.0,"","","",Mrs. Doubtfire (1993)
593,2706,2.5,"","","",American Pie (1999)
593,5816,2.0,"","","",Harry Potter and the Chamber of Secrets (2002)
594,919,4.0,"","","","Wizard of Oz, The (1939)"
596,904,4.5,"","","",Rear Window (1954)
596,4226,4.5,"","","",Memento (2000)
599,300,3.5,"","","",Quiz Show (1994)
599,354,2.0,"","","",Cobb (1994)
599,1265,4.0,"","","",Groundhog Day (1993)
599,3501,2.5,"","","",Murphy's Romance (1985)
599,4109,1.5,"","","",Flowers in the Attic (1987)
599,4701,2.5,"","","",Rush Hour 2 (2001)
599,5103,1.5,"","","","Sandlot, The (1993)"
599,6283,4.0,"","","",Cowboy Bebop: The Movie (Cowboy Bebop: Tengoku no Tobira) (2001)
599,70728,3.5,"","","",Bronson (2009)
600,1321,2.0,"","","","American Werewolf in London, An (1981)"
600,1963,3.5,"","","",Take the Money and Run (1969)
600,2065,4.5,"","","","Purple Rose of Cairo, The (1985)"
600,2580,3.0,"","","",Go (1999)
600,5943,3.0,"","","",Maid in Manhattan (2002)
600,48082,3.5,"","","","Science of Sleep, The (La science des rêves) (2006)"
601,115617,4.5,"","","",Big Hero 6 (2014)
602,125,3.0,"","","",Flirting With Disaster (1996)
602,440,4.0,"","","",Dave (1993)
603,766,4.0,"","","",I Shot Andy Warhol (1996)
603,1120,2.0,"","","","People vs. Larry Flynt, The (1996)"
603,2858,5.0,"","","",American Beauty (1999)
603,3445,4.0,"","","",Eyes of Laura Mars (1978)
603,3580,4.0,"","","",Up at the Villa (2000)
603,4030,1.0,"","","",Dracula 2000 (2000)
606,356,4.0,"","","",Forrest Gump (1994)
606,639,4.0,"","","",Girl 6 (1996)
606,1227,4.0,"","","",Once Upon a Time in America (1984)
606,2432,3.5,"","","",Stepmom (1998)
606,2628,3.5,"","","",Star Wars: Episode I - The Phantom Menace (1999)
606,3100,3.5,"","","","River Runs Through It, A (1992)"
606,4644,4.5,"","","",Bread and Tulips (Pane e tulipani) (2000)
606,6870,4.5,"","","",Mystic River (2003)
606,7060,4.0,"","","",Jesus Christ Superstar (1973)
607,153,3.0,"","","",Batman Forever (1995)
607,208,3.0,"","","",Waterworld (1995)
607,517,4.0,"","","",Rising Sun (1993)
607,1249,4.0,"","","","Femme Nikita, La (Nikita) (1990)"
607,2985,3.0,"","","",RoboCop (1987)
608,3355,3.5,"","","","Ninth Gate, The (1999)"
608,4642,2.5,"","","",Hedwig and the Angry Inch (2000)
609,786,3.0,"","","",Eraser (1996)
610,159,3.5,"","","",Clockers (1995)
610,328,3.5,"","","",Tales from the Crypt Presents: Demon Knight (1995)
610,1197,4.5,"","","","Princess Bride, The (1987)"
610,1200,5.0,"","","",Aliens (1986)
610,2901,4.0,"","","",Phantasm (1979)
610,6040,2.0,"","","",Darkness Falls (2003)
610,7143,3.5,"","","","Last Samurai, The (2003)"
610,57637,3.5,"","","","Signal, The (2007)"
610,91529,4.5,"","","","Dark Knight Rises, The (2012)"
610,94959,4.0,"","","",Moonrise Kingdom (2012)
1,2571,5.0,"","","","Matrix, The (1999)"
2,74458,4.0,"","","",Shutter Island (2010)
2,89774,5.0,"","",1445715207,Warrior (2011)
2,89774,5.0,"","",1445715200,Warrior (2011)
2,89774,5.0,"","",1445715205,Warrior (2011)
4,914,5.0,"","","",My Fair Lady (1964)
4,1203,5.0,"","","",12 Angry Men (1957)
4,1860,2.0,"","","",Character (Karakter) (1997)
6,126,3.0,"","","","NeverEnding Story III, The (1994)"
6,224,3.0,"","","",Don Juan DeMarco (1995)
9,5447,4.0,"","","",Sunshine State (2002)
12,168,5.0,"","","",First Knight (1995)
13,3977,3.0,"","","",Charlie's Angels (2000)
14,193,3.0,"","","",Showgirls (1995)
18,32,4.0,"","","",Twelve Monkeys (a.k.a. 12 Monkeys) (1995)
18,2194,3.5,"","","","Untouchables, The (1987)"
19,1970,3.0,"","","","Nightmare on Elm Street 3: Dream Warriors, A (1987)"
19,2026,2.0,"","","",Disturbing Behavior (1998)
20,1907,5.0,"","","",Mulan (1998)
21,780,3.5,"","","",Independence Day (a.k.a. ID4) (1996)
21,3623,4.0,"","","",Mission: Impossible II (2000)
21,119145,4.0,"","","",Kingsman: The Secret Service (2015)
21,135887,4.5,"","","",Minions (2015)
22,36529,2.5,"","","",Lord of War (2005)
23,1266,4.0,"","","",Unforgiven (1992)
27,1250,4.0,"","","","Bridge on the River Kwai, The (1957)"
27,2628,5.0,"","","",Star Wars: Episode I - The Phantom Menace (1999)
28,356,4.0,"","","",Forrest Gump (1994)
28,1678,2.0,"","","","Joy Luck Club, The (1993)"
28,4787,2.0,"","","",Little Man Tate (1991)
28,8983,2.0,"","","",House of Flying Daggers (Shi mian mai fu) (2004)
28,27611,4.5,"","","",Battlestar Galactica (2003)
28,59129,2.5,"","","",Outpost (2008)
28,63033,3.5,"","","",Blindness (2008)
33,1056,4.0,"","","",Jude (1996)
42,381,4.0,"","","",When a Man Loves a Woman (1994)
43,590,4.0,"","","",Dances with Wolves (1990)
44,1405,4.0,"","","",Beavis and Butt-Head Do America (1996)
47,1088,4.0,"","","",Dirty Dancing (1987)
47,2028,4.0,"","","",Saving Private Ryan (1998)
48,48,4.0,"","","",Pocahontas (1995)
51,1257,4.5,"","","",Better Off Dead... (1985)
51,2379,2.0,"","","",Police Academy 2: Their First Assignment (1985)
52,34405,4.5,"","","",Serenity (2005)
56,593,5.0,"","","","Silence of the Lambs, The (1991)"
57,762,2.0,"","","",Striptease (1996)
57,1704,3.0,"","","",Good Will Hunting (1997)
58,36,4.0,"","","",Dead Man Walking (1995)
62,8972,3.5,"","","",National Treasure (2004)
63,588,4.0,"","","",Aladdin (1992)
63,4963,4.0,"","","",Ocean's Eleven (2001)
64,2085,3.0,"","","",101 Dalmatians (One Hundred and One Dalmatians) (1961)
64,2450,2.0,"","","",Howard the Duck (1986)
64,8368,3.5,"","","",Harry Potter and the Prisoner of Azkaban (2004)
66,29,4.5,"","","","City of Lost Children, The (Cité des enfants perdus, La) (1995)"
66,608,4.0,"","","",Fargo (1996)
66,1073,4.5,"","","",Willy Wonka & the Chocolate Factory (1971)
68,165,3.5,"","","",Die Hard: With a Vengeance (1995)
68,586,1.0,"","","",Home Alone (1990)
68,1020,2.5,"","","",Cool Runnings (1993)
68,1292,2.5,"","","",Being There (1979)
68,1466,3.5,"","","",Donnie Brasco (1997)
68,2273,2.5,"","","",Rush Hour (1998)
68,2395,1.5,"","","",Rushmore (1998)
68,7320,3.0,"","","",Dirty Dancing: Havana Nights (2004)
68,8970,4.0,"","","",Finding Neverland (2004)
68,86293,2.0,"","","",Arthur (2011)
68,176371,3.5,"","","",Blade Runner 2049 (2017)
69,296,5.0,"","","",Pulp Fiction (1994)
73,34162,4.5,"","","",Wedding Crashers (2005)
73,86833,5.0,"","","",Bridesmaids (2011)
79,858,5.0,"","","","Godfather, The (1972)"
79,2571,4.0,"","","","Matrix, The (1999)"
79,4005,3.0,"","","","Living Daylights, The (1987)"
82,2628,3.5,"","","",Star Wars: Episode I - The Phantom Menace (1999)
82,6383,3.0,"","","","2 Fast 2 Furious (Fast and the Furious 2, The) (2003)"
86,2805,4.0,"","","",Mickey Blue Eyes (1999)
89,4641,2.5,"","","",Ghost World (2001)
89,7346,2.5,"","","","Girl Next Door, The (2004)"
89,141513,4.0,"","","",Fort Tilden (2014)
91,866,4.0,"","","",Bound (1996)
91,1036,4.0,"","","",Die Hard (1988)
91,1246,2.0,"","","",Dead Poets Society (1989)
93,2028,5.0,"","","",Saving Private Ryan (1998)
95,741,5.0,"","","",Ghost in the Shell (Kôkaku kidôtai) (1995)
103,158,3.5,"","","",Casper (1995)
103,2059,3.5,"","","","Parent Trap, The (1998)"
103,4016,3.5,"","","","Emperor's New Groove, The (2000)"
103,7153,4.0,"","","","Lord of the Rings: The Return of the King, The (2003)"
104,360,3.0,"","","",I Love Trouble (1994)
104,2628,3.0,"","","",Star Wars: Episode I - The Phantom Menace (1999)
104,33615,3.0,"","","",Madagascar (2005)
105,4325,4.0,"","","","Night, The (Notte, La) (1960)"
105,4896,3.5,"","","",Harry Potter and the Sorcerer's Stone (a.k.a. Harry Potter and the Philosopher's Stone) (2001)
105,45517,4.0,"","","",Cars (2006)
108,5051,3.0,"","","",Italian for Beginners (Italiensk for begyndere) (2000)
108,5316,4.0,"","","",Enigma (2001)
111,1569,3.5,"","","",My Best Friend's Wedding (1997)
111,6187,3.5,"","","","Life of David Gale, The (2003)"
111,52245,3.5,"","","",Blades of Glory (2007)
111,59022,3.0,"","","",Harold & Kumar Escape from Guantanamo Bay (2008)
119,106782,4.5,"","","","Wolf of Wall Street, The (2013)"
119,162350,4.5,"","","",The Magnificent Seven (2016)
122,86377,5.0,"","","",Louis C.K.: Shameless (2007)
122,96737,5.0,"","","",Dredd (2012)
123,55765,4.0,"","","",American Gangster (2007)
125,71264,4.5,"","","",Cloudy with a Chance of Meatballs (2009)
125,106782,4.5,"","","","Wolf of Wall Street, The (2013)"
125,159717,3.5,"","","",The Fundamentals of Caring (2016)
125,175303,3.0,"","","",It (2017)
131,3949,2.5,"","","",Requiem for a Dream (2000)
132,1097,3.5,"","","",E.T. the Extra-Terrestrial (1982)
135,2692,4.0,"","","",Run Lola Run (Lola rennt) (1998)
135,2841,4.0,"","","",Stir of Echoes (1999)
135,4066,4.0,"","","",I'm Gonna Git You Sucka (1988)
136,340,4.0,"","","","War, The (1994)"
137,1260,3.0,"","","",M (1931)
137,5385,4.5,"","","","Last Waltz, The (1978)"
141,150,3.5,"","","",Apollo 13 (1995)
141,5991,3.5,"","","",Chicago (2002)
141,91500,3.5,"","","",The Hunger Games (2012)
143,1721,4.0,"","","",Titanic (1997)
144,784,1.5,"","","","Cable Guy, The (1996)"
150,780,4.0,"","","",Independence Day (a.k.a. ID4) (1996)
153,2005,2.0,"","","","Goonies, The (1985)"
154,89745,5.0,"","","","Avengers, The (2012)"
156,922,4.0,"","","",Sunset Blvd. (a.k.a. Sunset Boulevard) (1950)
156,933,5.0,"","","",To Catch a Thief (1955)
156,1291,3.5,"","","",Indiana Jones and the Last Crusade (1989)
156,2054,2.0,"","","","Honey, I Shrunk the Kids (1989)"
156,2087,4.0,"","","",Peter Pan (1953)
159,5957,3.0,"","","",Two Weeks Notice (2002)
160,527,5.0,"","","",Schindler's List (1993)
160,1059,5.0,"","","",William Shakespeare's Romeo + Juliet (1996)
164,1047,4.0,"","","","Long Kiss Goodnight, The (1996)"
164,1097,5.0,"","","",E.T. the Extra-Terrestrial (1982)
166,5378,3.0,"","","",Star Wars: Episode II - Attack of the Clones (2002)
166,6377,4.5,"","","",Finding Nemo (2003)
167,1639,4.0,"","","",Chasing Amy (1997)
167,2762,3.0,"","","","Sixth Sense, The (1999)"
177,2009,3.0,"","","",Soylent Green (1973)
177,4720,3.0,"","","","Others, The (2001)"
177,6378,4.5,"","","","Italian Job, The (2003)"
177,7454,3.0,"","","",Van Helsing (2004)
177,8798,4.0,"","","",Collateral (2004)
177,45672,2.5,"","","",Click (2006)
177,45950,4.0,"","","","Inconvenient Truth, An (2006)"
177,76293,2.5,"","","",Date Night (2010)
177,87869,3.0,"","","",Horrible Bosses (2011)
182,555,3.5,"","","",True Romance (1993)
182,1941,4.0,"","","",Hamlet (1948)
182,2997,5.0,"","","",Being John Malkovich (1999)
182,3474,4.0,"","","",Retroactive (1997)
182,5325,3.5,"","","",Dogtown and Z-Boyz (2001)
187,290,4.0,"","","",Once Were Warriors (1994)
187,5669,4.0,"","","",Bowling for Columbine (2002)
187,49932,4.0,"","","",Inland Empire (2006)
188,356,5.0,"","","",Forrest Gump (1994)
188,906,5.0,"","","",Gaslight (1944)
193,1196,4.5,"","","",Star Wars: Episode V - The Empire Strikes Back (1980)
198,318,5.0,"","","","Shawshank Redemption, The (1994)"
199,7458,3.5,"","","",Troy (2004)
200,780,3.5,"","","",Independence Day (a.k.a. ID4) (1996)
200,4886,3.5,"","","","Monsters, Inc. (2001)"
200,5418,4.0,"","","","Bourne Identity, The (2002)"
200,7153,4.0,"","","","Lord of the Rings: The Return of the King, The (2003)"
200,45722,5.0,"","","",Pirates of the Caribbean: Dead Man's Chest (2006)
202,1625,3.0,"","","","Game, The (1997)"
202,2457,4.0,"","","",Running Scared (1986)
202,3527,4.0,"","","",Predator (1987)
204,33794,4.0,"","","",Batman Begins (2005)
210,1198,3.0,"","","",Raiders of the Lost Ark (Indiana Jones and the Raiders of the Lost Ark) (1981)
211,1025,4.0,"","","","Sword in the Stone, The (1963)"
212,79132,3.5,"","","",Inception (2010)
213,8957,3.0,"","","",Saw (2004)
217,387,1.0,"","","","Low Down Dirty Shame, A (1994)"
217,2804,3.0,"","","","Christmas Story, A (1983)"
219,1265,3.5,"","","",Groundhog Day (1993)
219,1500,2.5,"","","",Grosse Pointe Blank (1997)
219,1702,1.5,"","","",Flubber (1997)
220,586,4.5,"","","",Home Alone (1990)
221,1284,4.5,"","","","Big Sleep, The (1946)"
222,1917,2.5,"","","",Armageddon (1998)
224,2716,4.0,"","","",Ghostbusters (a.k.a. Ghost Busters) (1984)
226,542,3.0,"","","",Son in Law (1993)
226,3593,0.5,"","","",Battlefield Earth (2000)
227,47,5.0,"","","",Seven (a.k.a. Se7en) (1995)
232,8636,4.0,"","","",Spider-Man 2 (2004)
232,34072,3.0,"","","","March of the Penguins (Marche de l'empereur, La) (2005)"
233,2858,3.0,"","","",American Beauty (1999)
235,410,2.0,"","","",Addams Family Values (1993)
237,2858,3.5,"","","",American Beauty (1999)
239,53894,4.0,"","","",Sicko (2007)
240,34,5.0,"","","",Babe (1995)
243,527,3.0,"","","",Schindler's List (1993)
246,29,5.0,"","","","City of Lost Children, The (Cité des enfants perdus, La) (1995)"
246,5952,5.0,"","","","Lord of the Rings: The Two Towers, The (2002)"
247,1196,4.5,"","","",Star Wars: Episode V - The Empire Strikes Back (1980)
247,7361,4.0,"","","",Eternal Sunshine of the Spotless Mind (2004)
247,51662,5.0,"","","",300 (2007)
249,588,4.0,"","","",Aladdin (1992)
249,3821,2.5,"","","",Nutty Professor II: The Klumps (2000)
249,8874,4.5,"","","",Shaun of the Dead (2004)
249,53996,4.0,"","","",Transformers (2007)
249,56782,5.0,"","","",There Will Be Blood (2007)
254,2959,5.0,"","","",Fight Club (1999)
260,1084,4.5,"","","",Bonnie and Clyde (1967)
260,5618,4.5,"","","",Spirited Away (Sen to Chihiro no kamikakushi) (2001)
261,99114,4.0,"","","",Django Unchained (2012)
262,225,3.0,"","","",Disclosure (1994)
263,2563,5.0,"","","",Dangerous Beauty (1998)
265,3730,4.0,"","","","Conversation, The (1974)"
266,1517,4.0,"","","",Austin Powers: International Man of Mystery (1997)
266,1580,3.0,"","","",Men in Black (a.k.a. MIB) (1997)
272,1527,4.0,"","","","Fifth Element, The (1997)"
273,661,4.0,"","","",James and the Giant Peach (1996)
274,736,2.5,"","","",Twister (1996)
274,1377,2.5,"","","",Batman Returns (1992)
274,3409,3.5,"","","",Final Destination (2000)
274,3918,3.5,"","","",Hellbound: Hellraiser II (1988)
274,4247,3.0,"","","",Joe Dirt (2001)
274,79293,3.5,"","","",Salt (2010)
275,357,4.0,"","","",Four Weddings and a Funeral (1994)
275,951,5.0,"","","",His Girl Friday (1940)
275,3578,4.0,"","","",Gladiator (2000)
280,1580,3.5,"","","",Men in Black (a.k.a. MIB) (1997)
282,2795,4.0,"","","",National Lampoon's Vacation (1983)
282,3977,3.0,"","","",Charlie's Angels (2000)
282,30812,4.5,"","","","Aviator, The (2004)"
286,1917,4.0,"","","",Armageddon (1998)
288,480,2.0,"","","",Jurassic Park (1993)
288,780,1.0,"","","",Independence Day (a.k.a. ID4) (1996)
288,1290,2.0,"","","",Some Kind of Wonderful (1987)
288,3015,3.0,"","","",Coma (1978)
290,3168,4.0,"","","",Easy Rider (1969)
292,5480,3.0,"","","",Stuart Little 2 (2002)
292,68954,4.0,"","","",Up (2009)
292,103253,4.0,"","","",Elysium (2013)
294,546,1.0,"","","",Super Mario Bros. (1993)
294,1372,4.0,"","","",Star Trek VI: The Undiscovered Country (1991)
294,3108,5.0,"","","","Fisher King, The (1991)"
294,3361,2.0,"","","",Bull Durham (1988)
297,377,2.0,"","","",Speed (1994)
298,4343,2.0,"","","",Evolution (2001)
298,4975,2.5,"","","",Vanilla Sky (2001)
298,8966,1.0,"","","",Kinsey (2004)
298,27156,4.0,"","","","Neon Genesis Evangelion: The End of Evangelion (Shin seiki Evangelion Gekijô-ban: Air/Magokoro wo, kimi ni) (1997)"
298,37733,1.5,"","","","History of Violence, A (2005)"
298,84374,0.5,"","","",No Strings Attached (2011)
300,2571,4.0,"","","","Matrix, The (1999)"
304,141,3.0,"","","","Birdcage, The (1996)"
304,491,4.0,"","","","Man Without a Face, The (1993)"
305,1086,4.0,"","","",Dial M for Murder (1954)
305,8014,4.0,"","","","Spring, Summer, Fall, Winter... and Spring (Bom yeoreum gaeul gyeoul geurigo bom) (2003)"
307,1101,0.5,"","","",Top Gun (1986)
307,1347,3.0,"","","","Nightmare on Elm Street, A (1984)"
307,3160,3.5,"","","",Magnolia (1999)
308,1197,4.5,"","","","Princess Bride, The (1987)"
309,1213,2.5,"","","",Goodfellas (1990)
312,2571,3.0,"","","","Matrix, The (1999)"
313,172,1.0,"","","",Johnny Mnemonic (1995)
313,2959,5.0,"","","",Fight Club (1999)
313,3396,1.0,"","","","Muppet Movie, The (1979)"
315,1204,3.0,"","","",Lawrence of Arabia (1962)
318,1645,3.0,"","","",The Devil's Advocate (1997)
318,2692,3.5,"","","",Run Lola Run (Lola rennt) (1998)
318,64716,3.5,"","","",Seven Pounds (2008)
318,84152,3.5,"","","",Limitless (2011)
318,108928,3.0,"","","","Monuments Men, The (2014)"
326,85342,4.5,"","","",Elite Squad: The Enemy Within (Tropa de Elite 2 - O Inimigo Agora É Outro) (2010)
328,317,2.0,"","","","Santa Clause, The (1994)"
330,3698,2.5,"","","","Running Man, The (1987)"
331,33615,2.5,"","","",Madagascar (2005)
332,1961,4.0,"","","",Rain Man (1988)
332,4308,5.0,"","","",Moulin Rouge (2001)
332,97757,4.0,"","","",'Hellboy': The Seeds of Creation (2004)
339,8368,2.5,"","","",Harry Potter and the Prisoner of Azkaban (2004)
339,81834,2.5,"","","",Harry Potter and the Deathly Hallows: Part 1 (2010)
342,3004,3.0,"","","","Bachelor, The (1999)"
346,1212,4.0,"","","","Third Man, The (1949)"
346,3735,3.0,"","","",Serpico (1973)
348,260,4.5,"","","",Star Wars: Episode IV - A New Hope (1977)
349,364,4.0,"","","","Lion King, The (1994)"
351,91974,3.5,"","","",Underworld: Awakening (2012)
354,2716,4.0,"","","",Ghostbusters (a.k.a. Ghost Busters) (1984)
356,1223,5.0,"","","","Grand Day Out with Wallace and Gromit, A (1989)"
356,3578,4.0,"","","",Gladiator (2000)
356,5010,3.0,"","","",Black Hawk Down (2001)
356,59141,5.0,"","","",Son of Rambow (2007)
357,778,3.5,"","","",Trainspotting (1996)
361,466,3.5,"","","",Hot Shots! Part Deux (1993)
362,5784,4.0,"","","",Ghost Ship (2002)
365,45672,3.5,"","","",Click (2006)
367,3916,5.0,"","","",Remember the Titans (2000)
368,227,2.0,"","","",Drop Zone (1994)
368,266,4.0,"","","",Legends of the Fall (1994)
368,2948,3.0,"","","",From Russia with Love (1963)
368,2986,1.0,"","","",RoboCop 2 (1990)
369,2918,3.5,"","","",Ferris Bueller's Day Off (1986)
375,2431,4.5,"","","",Patch Adams (1998)
380,165,5.0,"","","",Die Hard: With a Vengeance (1995)
380,2294,4.0,"","","",Antz (1998)
380,3784,3.0,"","","","Kid, The (2000)"
380,5065,2.5,"","","","Mothman Prophecies, The (2002)"
380,7438,3.0,"","","",Kill Bill: Vol. 2 (2004)
381,3948,3.0,"","","",Meet the Parents (2000)
381,45950,4.0,"","","","Inconvenient Truth, An (2006)"
382,588,5.0,"","","",Aladdin (1992)
382,36519,3.5,"","","",Transporter 2 (2005)
382,131934,1.0,"","","",The Malibu Bikini Shop (1986)
385,728,5.0,"","","",Cold Comfort Farm (1995)
387,923,4.5,"","","",Citizen Kane (1941)
387,2245,2.5,"","","",Working Girl (1988)
387,2762,2.5,"","","","Sixth Sense, The (1999)"
387,7336,3.5,"","","","Damned, The (La Caduta degli dei) (1969)"
387,7346,3.0,"","","","Girl Next Door, The (2004)"
387,52644,4.0,"","","",Vacancy (2007)
391,904,5.0,"","","",Rear Window (1954)
391,1088,1.0,"","","",Dirty Dancing (1987)
391,1193,5.0,"","","",One Flew Over the Cuckoo's Nest (1975)
391,1845,4.0,"","","",Zero Effect (1998)
393,7438,5.0,"","","",Kill Bill: Vol. 2 (2004)
393,27611,0.5,"","","",Battlestar Galactica (2003)
400,47,5.0,"","","",Seven (a.k.a. Se7en) (1995)
404,515,3.0,"","","","Remains of the Day, The (1993)"
405,8798,3.5,"","","",Collateral (2004)
413,457,5.0,"","","","Fugitive, The (1993)"
413,593,5.0,"","","","Silence of the Lambs, The (1991)"
413,2706,3.0,"","","",American Pie (1999)
414,1210,5.0,"","","",Star Wars: Episode VI - Return of the Jedi (1983)
414,1779,1.0,"","","",Sphere (1998)
414,2134,5.0,"","","",Weird Science (1985)
414,2161,4.0,"","","","NeverEnding Story, The (1984)"
414,2890,5.0,"","","",Three Kings (1999)
414,3253,3.0,"","","",Wayne's World (1992)
414,3790,4.0,"","","",Groove (2000)
414,4035,3.0,"","","","Claim, The (2000)"
414,4571,4.0,"","","",Bill & Ted's Excellent Adventure (1989)
414,6002,3.5,"","","",Love Liza (2002)
414,6185,3.5,"","","",Dark Blue (2003)
414,7162,4.0,"","","",Cold Mountain (2003)
414,55094,4.0,"","","",In the Valley of Elah (2007)
414,55363,3.0,"","","","Assassination of Jesse James by the Coward Robert Ford, The (2007)"
414,68159,4.0,"","","",State of Play (2009)
417,49530,4.0,"","","",Blood Diamond (2006)
419,79592,3.5,"","","","Other Guys, The (2010)"
421,4223,4.0,"","","",Enemy at the Gates (2001)
424,8641,4.5,"","",1457846537,Anchorman: The Legend of Ron Burgundy (2004)
424,8641,4.5,"","",1457846533,Anchorman: The Legend of Ron Burgundy (2004)
424,112515,4.5,"","",1457843258,"Babadook, The (2014)"
424,112515,4.5,"","",1457843256,"Babadook, The (2014)"
424,112515,4.5,"","",1457843228,"Babadook, The (2014)"
424,112515,4.5,"","",1457843261,"Babadook, The (2014)"
425,785,3.5,"","","",Kingpin (1996)
425,45431,3.5,"","","",Over the Hedge (2006)
428,2167,2.0,"","","",Blade (1998)
430,1210,4.0,"","","",Star Wars: Episode VI - Return of the Jedi (1983)
433,5299,5.0,"","","",My Big Fat Greek Wedding (2002)
434,1407,3.0,"","","",Scream (1996)
434,56174,3.0,"","","",I Am Legend (2007)
438,4239,3.0,"","","",Blow (2001)
438,5418,4.5,"","","","Bourne Identity, The (2002)"
448,1408,2.0,"","","","Last of the Mohicans, The (1992)"
448,2403,2.0,"","","",First Blood (Rambo: First Blood) (1982)
448,4351,1.0,"","","",Point Break (1991)
448,41566,3.5,"","","","Chronicles of Narnia: The Lion, the Witch and the Wardrobe, The (2005)"
